,ID,Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Dt_Customer_hours
0,-0.020998501421405205,-0.9853447295662224,-0.4583825596613189,0.23532677201008734,-0.8252176496158384,-0.9298943792539407,0.30703926349227456,0.9837812651523129,1.5515769812186038,1.6797023326128684,2.4621470460734924,1.4765001000700189,0.8432069073861739,0.349413940993261,1.409303937080072,2.5108902417547814,-0.5507847897348009,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,2.3888463379521307,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,-0.7924058156930615,1.9148542155126764,-0.5910986299776424,-0.18867619219609594,-0.029894063777797547,-1.5311849391061028
1,-1.0530578332585054,-1.2357329535285957,-0.4583825596613189,-0.23582623684778145,1.0325587676097676,0.9069340242106335,-0.38366417634974903,-0.8704794810063111,-0.6363011552898765,-0.7132254067643876,-0.6504492534945548,-0.6315031783543306,-0.7290057871219767,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,-0.7924058156930615,1.9148542155126764,-0.5910986299776424,-0.18867619219609594,-0.029894063777797547,1.1905445831804473
2,-0.44706956289325883,-0.3176427989998938,-0.4583825596613189,0.7736332663597382,-0.8252176496158384,-0.9298943792539407,-0.7980862402549632,0.3627227780575174,0.570804023473423,-0.17703233923726175,1.3452742562284872,-0.14690472354413533,-0.03876606758181304,-0.6858866249126978,1.409303937080072,-0.22654074517991973,1.2952370491768512,-0.5426470769248403,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,-0.7924058156930615,-0.5222329678670935,1.6917650444187697,-0.18867619219609594,-0.029894063777797547,0.2057733560258592
3,0.1817164359961506,1.2681492860951367,-0.4583825596613189,-1.0227324576789074,1.0325587676097676,-0.9298943792539407,-0.7980862402549632,-0.8704794810063111,-0.5608570816171703,-0.6511865394471995,-0.5039741335148821,-0.5830433328733111,-0.7481791126647591,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,-0.7924058156930615,-0.5222329678670935,1.6917650444187697,-0.18867619219609594,-0.029894063777797547,1.0618810057632648
4,-0.08261398391914253,1.0177610621327633,1.5334252650551785,0.24151879476512972,1.0325587676097676,-0.9298943792539407,1.550305455207917,-0.38908486421512983,0.4199158761280105,-0.21691446822688268,0.1551639063936456,-0.0015251871010767454,-0.5564458572369358,1.3847145068992197,0.3294268039924911,0.11563812818691793,0.06455582323574982,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,1.2619796324000607,-0.5222329678670935,-0.5910986299776424,-0.18867619219609594,-0.029894063777797547,0.9530118248718029
5,0.5711262853818505,-0.15071731635831165,0.5375213526969298,0.41010160783789606,-0.8252176496158384,0.9069340242106335,-1.143437960175975,0.642050518664746,0.3947678515704418,-0.3055414215371514,-0.6870680334894731,0.36192365400656973,-0.5756191827797181,-0.1682363419597184,0.689385848355018,0.4578170015537556,1.2952370491768512,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,-0.7924058156930615,-0.5222329678670935,1.6917650444187697,-0.18867619219609594,-0.029894063777797547,0.29979673952303093
6,-1.4255234249573276,0.18313364892485265,-0.4583825596613189,0.13533559164962902,-0.8252176496158384,0.9069340242106335,-0.5218048643181538,-0.20484741828270248,0.9731724163945228,-0.013072475613264588,0.22840146638348202,0.5315331131901381,-0.3263659507235479,0.8670642239462404,1.049344892717545,0.11563812818691793,0.3722261297210252,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,2.9419674392815947,-0.7924058156930615,-0.5222329678670935,-0.5910986299776424,-0.18867619219609594,-0.029894063777797547,-1.1847829999059964
7,0.18017604893370717,1.3516120274159276,1.5334252650551785,-0.7507628388638853,1.0325587676097676,-0.9298943792539407,-0.5908752083023561,-0.6773273199481211,-0.4099689342717579,-0.4916580234887158,-0.6321398634970958,-0.6315031783543306,-0.4030592528946772,-0.1682363419597184,-0.03053224037003586,-0.9108984919135951,-0.5507847897348009,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,1.2619796324000607,-0.5222329678670935,-0.5910986299776424,-0.18867619219609594,-0.029894063777797547,-0.31382955277430036
8,-0.22710229037633656,0.4335218728872259,1.5334252650551785,-0.8747231395664431,1.0325587676097676,-0.9298943792539407,-1.0398324441996714,-0.8615647658805485,-0.6614491798474453,-0.6334611487851458,-0.6321398634970958,-0.5830433328733111,-0.8056990892931061,-0.6858866249126978,-0.3904912847325628,-0.9108984919135951,-1.1661254027053516,1.5182709500531897,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,2.3888463379521307,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,-0.7924058156930615,-0.5222329678670935,1.6917650444187697,-0.18867619219609594,-0.029894063777797547,-0.17032017796282772
9,0.09453052826185228,-1.56958391881176,1.5334252650551785,-1.8615717725845822,1.0325587676097676,0.9069340242106335,0.6523909834132863,-0.8199627619603229,-0.6614491798474453,-0.7132254067643876,-0.668758643492014,-0.6315031783543306,-0.5947925083225005,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.7814660156759023,6.052290609404856,3.5696402183334324,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,-0.7924058156930615,-0.5222329678670935,1.6917650444187697,-0.18867619219609594,-0.029894063777797547,1.2152875788375976
10,-1.108511767506469,1.1846865447743455,-0.4583825596613189,0.0,1.0325587676097676,-0.9298943792539407,-1.3161138201364808,-0.8883089112578363,-0.5357090570596016,-0.7132254067643876,-0.6870680334894731,-0.6072732556138208,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,1.2619796324000607,-0.5222329678670935,-0.5910986299776424,-0.18867619219609594,-0.029894063777797547,0.631352881328847
11,-1.6035921693757884,0.600447355528808,-2.4501903843778163,-1.7875870877953017,-0.8252176496158384,-0.9298943792539407,0.3415744354843757,-0.8853373395492488,-0.25908078692634545,-0.6910686684368205,-0.48566474351742295,-0.6315031783543306,-0.5372725316941535,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,-0.02989406377779755,-0.036620783798140724,-0.339908588602256,1.2619796324000607,-0.5222329678670935,-0.5910986299776424,-0.18867619219609594,-0.029894063777797547,-1.1847829999059964
